1.0	0.0004086636698
1.0	0.0044953003678
1.0	0.00858193706579
1.0	0.0126685737638
1.0	0.0167552104618
1.0	0.0208418471598
1.0	0.0249284838578
1.0	0.0290151205558
1.0	0.0331017572538
1.0	0.0371883939518
1.0	0.0412750306498
0.990990990991	0.044953003678
0.99173553719	0.049039640376
0.992366412214	0.053126277074
0.992907801418	0.057212913772
0.993377483444	0.06129955047
0.993788819876	0.065386187168
0.994152046784	0.069472823866
0.994475138122	0.073559460564
0.989528795812	0.0772374335922
0.990049751244	0.0813240702902
0.990521327014	0.0854107069881
0.990950226244	0.0894973436861
0.991341991342	0.0935839803841
0.991701244813	0.0976706170821
0.988047808765	0.10134859011
0.988505747126	0.105435226808
0.988929889299	0.109521863506
0.985765124555	0.113199836535
0.986254295533	0.117286473233
0.986710963455	0.121373109931
0.983922829582	0.125051082959
0.984423676012	0.129137719657
0.981873111782	0.132815692685
0.982404692082	0.136902329383
0.980056980057	0.140580302411
0.980609418283	0.144666939109
0.981132075472	0.148753575807
0.979002624672	0.152431548835
0.979539641944	0.156518185533
0.977556109726	0.160196158562
0.970802919708	0.16305680425
0.971496437055	0.167143440948
0.972157772622	0.171230077646
0.965986394558	0.174090723335
0.964523281596	0.177768696363
0.963123644252	0.181446669391
0.95966029724	0.184715978749
0.95841995842	0.188393951778
0.957230142566	0.192071924806
0.958083832335	0.196158561504
0.958904109589	0.200245198202
0.957773512476	0.20392317123
0.956685499058	0.207601144258
0.953789279113	0.210870453617
0.952813067151	0.214548426645
0.951871657754	0.218226399673
0.949211908932	0.221495709031
0.948364888124	0.22517368206
0.947546531303	0.228851655088
0.946755407654	0.232529628116
0.945990180033	0.236207601144
0.943639291465	0.239476910503
0.944532488114	0.243563547201
0.94383775351	0.247241520229
0.941628264209	0.250510829587
0.939485627837	0.253780138946
0.93740685544	0.257049448304
0.936857562408	0.260727421332
0.93487698987	0.263996730691
0.935805991441	0.268083367389
0.933895921238	0.271352676747
0.933425797503	0.275030649775
0.93023255814	0.277891295464
0.931174089069	0.281977932162
0.932090545939	0.28606456886
0.929040735874	0.288925214548
0.923476005188	0.290968532897
0.921895006402	0.294237842256
0.922882427307	0.298324478954
0.922596754057	0.302002451982
0.922318125771	0.30568042501
0.922046285018	0.309358398038
0.920577617329	0.312627707397
0.92033293698	0.316305680425
0.918918918919	0.319574989783
0.917537746806	0.322844299142
